region,city,district,median_ppsqm,count,mean_ppsqm,std_ppsqm,ltype
منطقة مكة المكرمة,مكة المكرمة,التروية,3440.69087259008,38,30340.704454870967,48647.68322448167,sale
منطقة مكة المكرمة,مكة المكرمة,التقوى,9771.98697068404,11,17361.40417287892,15443.339865628655,sale
منطقة مكة المكرمة,مكة المكرمة,التنعيم,2990.4306220095696,21,18622.041031916342,39800.1243231886,sale
منطقة مكة المكرمة,مكة المكرمة,التيسير,40299.36672423719,9,36367.07376823071,26028.35342450977,sale
منطقة مكة المكرمة,مكة المكرمة,الجامعة,10629.943502824859,36,16324.746098176509,23469.444799575365,sale
منطقة مكة المكرمة,مكة المكرمة,الجميزة,40128.35820895522,44,38847.811774648464,15595.443088686905,sale
منطقة مكة المكرمة,مكة المكرمة,الحجون,15151.515151515152,7,18534.838730093725,8493.15859320168,sale
منطقة مكة المكرمة,مكة المكرمة,الخالدية,6000.0,23,7865.021841453566,4577.361309661746,sale
منطقة مكة المكرمة,مكة المكرمة,الخضراء,5500.0,53,15932.108002580939,35206.957860196126,sale
منطقة مكة المكرمة,مكة المكرمة,الخنساء,8510.63829787234,23,11244.836829904032,6979.604979329523,sale
منطقة مكة المكرمة,مكة المكرمة,الراشدية,2950.116009280742,26,13438.035102233436,38583.355886542915,sale
منطقة مكة المكرمة,مكة المكرمة,الرصيفة,5866.666666666667,31,18222.115637095998,37496.481097359,sale
منطقة مكة المكرمة,مكة المكرمة,الروابي,15327.169421487602,10,38381.77156190431,47381.38734110201,sale
منطقة مكة المكرمة,مكة المكرمة,الروضة,8552.631578947368,3,19086.509376890503,20310.57053785818,sale
منطقة مكة المكرمة,مكة المكرمة,الزاهر,4357.784431137725,10,13087.886118738326,25074.106312214804,sale
منطقة مكة المكرمة,مكة المكرمة,الزهراء,9881.422924901186,15,9185.368927877096,4682.462254274835,sale
منطقة مكة المكرمة,مكة المكرمة,السلام,3686.594202898551,14,20274.197382675582,40270.85419514252,sale
منطقة مكة المكرمة,مكة المكرمة,السلامة,3558.282208588957,85,18799.39007464382,40252.46506504417,sale
منطقة مكة المكرمة,مكة المكرمة,الشرائع,3383.4586466165415,92,10682.892093743058,27437.664348753624,sale
منطقة مكة المكرمة,مكة المكرمة,الشهداء,10400.0,15,9958.664291481991,5489.486150629858,sale
منطقة مكة المكرمة,مكة المكرمة,الشوقية,3836.342229199372,220,21953.720095014745,43810.191027902736,sale
منطقة مكة المكرمة,مكة المكرمة,العتيبية,10005.839416058394,7,13100.331756382599,8793.62898016007,sale
منطقة مكة المكرمة,مكة المكرمة,العدل,4850.0,20,19187.995010328275,34277.804125903676,sale
منطقة مكة المكرمة,مكة المكرمة,العزيزية,10144.927536231884,51,18965.589749309725,28245.745793783797,sale
منطقة مكة المكرمة,مكة المكرمة,العسيلة,3659.3424090438657,22,17924.84841580738,37513.445256564955,sale
منطقة مكة المكرمة,مكة المكرمة,العكيشية,3607.4023998647963,142,22869.583362999998,47539.905221023495,sale
منطقة مكة المكرمة,مكة المكرمة,العوالي,3600.6944444444443,94,5695.172987441764,15075.879983835839,sale
منطقة مكة المكرمة,مكة المكرمة,الكعكية,4252.90117525316,22,15860.01824198288,37492.63347178223,sale
منطقة مكة المكرمة,مكة المكرمة,الكوثر,3375.0,13,4498.14986968934,3687.9056717494373,sale
منطقة مكة المكرمة,مكة المكرمة,المرسلات,8660.0,19,10955.19623701751,5266.398683042759,sale
منطقة مكة المكرمة,مكة المكرمة,المعابدة,23579.591179784322,18,23635.603765247488,14872.957003590302,sale
منطقة مكة المكرمة,مكة المكرمة,المغمس,2762.4309392265195,11,17140.910569048174,37944.81904992972,sale
منطقة مكة المكرمة,مكة المكرمة,الملك فهد,3902.439024390244,169,16506.302831579644,37898.981939920486,sale
منطقة مكة المكرمة,مكة المكرمة,النزهة,4262.295081967213,89,12277.141561183671,26039.726998285056,sale
منطقة مكة المكرمة,مكة المكرمة,النسيم,6821.5238202924775,36,7959.849419560534,5172.195830745495,sale
منطقة مكة المكرمة,مكة المكرمة,النوارية,3258.4269662921347,190,24266.510298192534,47873.89747875004,sale
منطقة مكة المكرمة,مكة المكرمة,الهجرة,4024.8063798788435,54,4562.742055031825,4181.181767748249,sale
منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش,4227.077802736369,282,21670.299874638422,45095.55991887994,sale
منطقة مكة المكرمة,مكة المكرمة,جبل النور,8658.008658008657,11,22464.819576063277,33752.46419032101,sale
منطقة مكة المكرمة,مكة المكرمة,جرول,35118.01957397813,10,35105.55356197083,17081.274093686727,sale
منطقة مكة المكرمة,مكة المكرمة,جعرانة,2444.4444444444443,25,25374.70944773108,49735.61563963624,sale
منطقة مكة المكرمة,مكة المكرمة,كدي,6256.647335594704,14,7766.5796969407165,4583.650668028936,sale
منطقة مكة المكرمة,مكة المكرمة,وادي جليل,7596.153846153846,67,7965.593998420285,4935.796679029143,sale
منطقة نجران,نجران,الفهد,3333.3333333333335,7,3406.5362075566154,1535.0754160787742,sale
المنطقة الشرقية,الجبيل,الحمراء,41.12903225806451,8,120.30258624172184,186.81136850681568,rent
المنطقة الشرقية,الجبيل,الروضة,215.90153027278777,4,364.89520958083835,432.62161792178864,rent
المنطقة الشرقية,الجبيل,الضباب,597.0149253731344,3,595.8795144137781,23.90347050703004,rent
المنطقة الشرقية,الجبيل,العزيزية,43.333333333333336,5,64.72909441233142,78.6649555669545,rent
المنطقة الشرقية,الجبيل,القدس,28.510334996436207,3,93.39295632931662,122.0316868577381,rent
المنطقة الشرقية,الجبيل,المرقاب,40.8,3,185.40310368131,273.73426988333006,rent
المنطقة الشرقية,الجبيل,دارين,148.75207986688852,3,134.05114680370207,45.19750939160629,rent
المنطقة الشرقية,الخبر,ابن سيناء,341.6149068322981,9,291.49194980094506,154.21661661693517,rent
المنطقة الشرقية,الخبر,الامواج,164.17910447761193,17,151.0628119919804,71.09507975982815,rent
المنطقة الشرقية,الخبر,الاندلس,138.45347750634093,10,143.46672989565764,99.62861092561633,rent
المنطقة الشرقية,الخبر,البحر,413.5338345864662,115,443.6776119123839,144.37024422360952,rent
المنطقة الشرقية,الخبر,البحيرة,247.43214747296102,12,245.85766651962652,73.65954007339941,rent
المنطقة الشرقية,الخبر,البندرية,108.51419031719533,49,185.0454222407842,131.16845443474037,rent
المنطقة الشرقية,الخبر,التحلية,91.42857142857143,21,219.9025783175663,315.27165365545545,rent
المنطقة الشرقية,الخبر,التعاون,50.0,30,92.19520138159979,119.183590742752,rent
المنطقة الشرقية,الخبر,الثقبة,119.00972590627762,34,366.2728540970206,418.3632029146214,rent
المنطقة الشرقية,الخبر,الجسر,130.26588053996335,42,214.2359285896392,197.5768641690293,rent
المنطقة الشرقية,الخبر,الجوهرة,237.6037959667853,6,217.02310584568443,187.565737851221,rent
المنطقة الشرقية,الخبر,الحزام الاخضر,131.0094390375116,24,276.4654505551858,321.828317640659,rent
المنطقة الشرقية,الخبر,الحزام الذهبي,282.44837758112095,4,249.1828039915155,181.66831941328797,rent
المنطقة الشرقية,الخبر,الحمراء,295.3020134228188,319,282.13621496756804,124.41958612782389,rent
المنطقة الشرقية,الخبر,الخبر الجنوبية,129.31034482758622,37,347.4723166367183,485.37628986694995,rent
المنطقة الشرقية,الخبر,الخزامى,318.1818181818182,22,261.07678048062064,158.6147349348296,rent
المنطقة الشرقية,الخبر,الخور,416.6666666666667,22,423.9368443381058,156.9033659998436,rent
المنطقة الشرقية,الخبر,الراكة الجنوبية,76.19047619047619,35,144.69194239519402,133.962619399823,rent
المنطقة الشرقية,الخبر,الرجاء,41.688311688311686,6,64.89198294395663,71.2362887590619,rent
المنطقة الشرقية,الخبر,الروابي,300.0,17,295.6303368361349,249.2432006680683,rent
المنطقة الشرقية,الخبر,الشراع,95.0,21,119.05250234894058,95.21222253524466,rent
المنطقة الشرقية,الخبر,الصواري,161.81229773462783,21,203.4076188284781,231.0197023544547,rent
المنطقة الشرقية,الخبر,العقربية,57.47126436781609,51,220.04417955679278,448.77708812171767,rent
المنطقة الشرقية,الخبر,العقيق,155.36723163841808,19,138.6675133229785,68.32123267244975,rent
المنطقة الشرقية,الخبر,العليا,52.70833333333333,66,221.42037858712814,435.4386809851175,rent
المنطقة الشرقية,الخبر,الكوثر,130.55633212188985,8,257.71775370490354,396.57287349936263,rent
المنطقة الشرقية,الخبر,الكورنيش,121.49532710280374,9,294.0187108222838,393.2360869790383,rent
المنطقة الشرقية,الخبر,اللؤلؤ,137.17948717948718,8,132.16349508182424,52.451699177226836,rent
المنطقة الشرقية,الخبر,اليرموك,168.1075888568684,3,200.99751432846142,212.28459116989023,rent
المنطقة الشرقية,الخبر,صناعية الثقبة,61.78595773687798,16,189.10895228092164,216.16301354187578,rent
المنطقة الشرقية,الخبر,صناعية الفوازية,243.05555555555554,21,299.02443758191095,288.9457294734503,rent
المنطقة الشرقية,الخبر,قرطبة,238.43586075345732,15,224.7994920055921,169.77263220984258,rent
المنطقة الشرقية,الخبر,مدينة العمال,76.15894039735099,50,131.7054745906123,213.5888863940146,rent
المنطقة الشرقية,الدمام,احد,158.70618810142588,6,487.8913707151875,860.221672567819,rent
المنطقة الشرقية,الدمام,الأثير,19.703626943005183,20,100.60295973964,182.8719333334732,rent
المنطقة الشرقية,الدمام,الأمانة,73.78378378378378,6,87.30135608707037,50.101904945567696,rent
المنطقة الشرقية,الدمام,الأنوار,197.864768683274,10,174.74140750510858,107.69608569342951,rent
المنطقة الشرقية,الدمام,الإسكان الجنوبي,118.57142857142857,10,118.11515207074294,89.92139570030704,rent
المنطقة الشرقية,الدمام,الاسكان الشمالي,222.43589743589746,4,231.06824811914632,59.11687279390919,rent
المنطقة الشرقية,الدمام,البادية,617.283950617284,8,490.8252440426257,321.33635827689284,rent
المنطقة الشرقية,الدمام,البديع,128.18612922347364,12,281.862366716698,334.6531228017671,rent
المنطقة الشرقية,الدمام,الجامعيين,194.24460431654677,41,188.0544815340171,178.19266572948527,rent
المنطقة الشرقية,الدمام,الجلوية,34.01801801801802,4,55.806391680489156,55.0283320344891,rent
المنطقة الشرقية,الدمام,الجوهرة,45.39007092198581,16,142.84567889682475,165.4584606624927,rent
المنطقة الشرقية,الدمام,الحسام,92.85714285714286,7,171.9056158028065,195.45110575468144,rent
المنطقة الشرقية,الدمام,الحمراء,16.390022369855775,6,80.3711779037198,156.59242961329903,rent
المنطقة الشرقية,الدمام,الخالدية الجنوبية,82.0,10,176.73160497762532,257.62481534908335,rent
المنطقة الشرقية,الدمام,الخالدية الشمالية,225.0,5,203.3846153846154,115.58617011517205,rent
المنطقة الشرقية,الدمام,الخضرية,150.03056027164686,5,139.58989102046127,64.31938916572801,rent
المنطقة الشرقية,الدمام,الخليج,55.55555555555556,17,124.49243161039652,176.43923166701285,rent
المنطقة الشرقية,الدمام,الدانة,58.94736842105263,10,92.00011017025746,92.97776395510895,rent
المنطقة الشرقية,الدمام,الدواسر,60.83333333333333,10,211.71820184747526,283.2717947507987,rent
المنطقة الشرقية,الدمام,الراكة الشمالية,206.66666666666666,38,234.56358870247453,224.39290146486164,rent
المنطقة الشرقية,الدمام,الربيع,67.6923076923077,12,202.682206015245,333.7928691346604,rent
المنطقة الشرقية,الدمام,الروضة,58.8235294117647,13,217.97208324187608,333.7880171398145,rent
المنطقة الشرقية,الدمام,الريان,84.60236886632826,9,212.25591848059443,287.16352318880934,rent
المنطقة الشرقية,الدمام,الزهور,100.3047619047619,16,204.19000878117168,216.87368072518046,rent
المنطقة الشرقية,الدمام,السلام,175.0,28,426.2383209490544,442.7677075302219,rent
المنطقة الشرقية,الدمام,السيف,364.6009571228308,84,366.8642625789492,96.29771539304598,rent
المنطقة الشرقية,الدمام,الشاطئ الشرقي,68.80733944954129,11,210.92921280724605,346.20677160247095,rent
المنطقة الشرقية,الدمام,الشاطئ الغربي,195.4022988505747,11,183.9134417284382,127.38406848538946,rent
المنطقة الشرقية,الدمام,الشعلة,222.22222222222223,77,312.6794817184552,475.1123065887521,rent
المنطقة الشرقية,الدمام,الصفا,125.8352503012378,10,160.92324927703672,130.54392671463864,rent
المنطقة الشرقية,الدمام,الصناعية,56.0,4,50.2970658750999,16.52594347261564,rent
المنطقة الشرقية,الدمام,الضباب,24.42100098135427,10,88.30541231748298,137.81309037642865,rent
المنطقة الشرقية,الدمام,الطبيشي,175.67567567567568,12,179.40458232502056,167.67509168981408,rent
المنطقة الشرقية,الدمام,العدامة,74.07407407407408,13,159.17327443692918,191.10761105770766,rent
المنطقة الشرقية,الدمام,العروبة,156.25,9,167.33683322972482,150.61267189627932,rent
المنطقة الشرقية,الدمام,العزيزية,43.455782312925166,6,68.20708236274984,64.08205252755361,rent
المنطقة الشرقية,الدمام,العمامرة,73.8255033557047,7,83.84250494631577,78.7404113692479,rent
المنطقة الشرقية,الدمام,العنود,42.0,51,95.12169537180594,118.35624855300712,rent
المنطقة الشرقية,الدمام,الفردوس,186.44317394317395,28,156.10850437992647,100.34360763970437,rent
المنطقة الشرقية,الدمام,الفرسان,41.18380062305296,12,196.4558620326072,318.855424701849,rent
المنطقة الشرقية,الدمام,الفيحاء,94.9711142851052,6,106.35062255010364,90.64055724395888,rent
المنطقة الشرقية,الدمام,الفيصلية,45.0,53,208.95130598182544,294.66490832086623,rent
المنطقة الشرقية,الدمام,القادسية,45.1063829787234,19,121.19675864371366,140.6415069038708,rent
المنطقة الشرقية,الدمام,القزاز,40.74074074074074,7,96.0228130870312,153.45129704417312,rent
المنطقة الشرقية,الدمام,المحمدية,206.4516129032258,5,406.8145406493278,381.74136320871014,rent
المنطقة الشرقية,الدمام,المريكبات,34.80278422273782,3,257.70898668230456,395.4436733625808,rent
المنطقة الشرقية,الدمام,المزروعية,52.5,16,188.365661518998,247.03204029682618,rent
المنطقة الشرقية,الدمام,المنار,100.0,35,171.0608686304709,216.05675096672357,rent
المنطقة الشرقية,الدمام,المنتزه,374.24242424242425,32,356.4434234949092,128.2817881144629,rent
المنطقة الشرقية,الدمام,الناصرية,185.6948390151515,6,220.4668044471175,194.6105524930948,rent
المنطقة الشرقية,الدمام,النخيل,38.39449541284404,6,96.71920032180776,142.1138504346134,rent
المنطقة الشرقية,الدمام,الندى,229.59183673469389,53,232.4794874123208,231.29267808290913,rent
المنطقة الشرقية,الدمام,النزهة,91.24087591240875,11,107.22831514378754,88.3014139190395,rent
المنطقة الشرقية,الدمام,النهضة,207.8550170068027,4,236.00911680654667,191.31992717001057,rent
المنطقة الشرقية,الدمام,النور,50.0,17,122.24744885267033,159.8598567739025,rent
المنطقة الشرقية,الدمام,النورس,58.333333333333336,7,97.60307570587943,88.99192280535601,rent
المنطقة الشرقية,الدمام,الواحة,151.04761904761904,14,155.3347429035392,117.46251400575237,rent
المنطقة الشرقية,الدمام,بدر,50.0,9,95.72240198423285,78.1725740583759,rent
المنطقة الشرقية,الدمام,ضاحية الملك فهد,56.0,13,91.64944073476515,89.97158461189599,rent
المنطقة الشرقية,الدمام,طيبة,100.0,45,156.92586913288324,154.33737804556424,rent
المنطقة الشرقية,الدمام,غرناطة,237.43569449940642,3,224.64523149980212,194.56556596121573,rent
المنطقة الشرقية,الدمام,قصر الخليج,219.43310657596373,68,233.28319401179397,260.0612982346651,rent
المنطقة الشرقية,الدمام,مدينة العمال,101.19705340699817,10,330.64216053109425,517.619721944236,rent
المنطقة الشرقية,القطيف,الخزامى,194.44444444444446,9,359.2218992486921,623.2686295893183,rent
المنطقة الشرقية,القطيف,باب الشمال,21.428571428571427,3,666.3690476190476,1124.035986249708,rent
المنطقة الشرقية,بقيق,المطار,162.33766233766235,9,217.2048717846206,206.247343399908,rent
المنطقة الشرقية,حفر الباطن,البلدية,16.666666666666668,3,34.92468307233408,32.10938404338906,rent
المنطقة الشرقية,حفر الباطن,المحمدية,183.03030303030303,4,225.26081123737373,238.75850484934026,rent
المنطقة الشرقية,راس تنورة,الاندلس,369.3693693693694,4,367.30130554283096,360.219699758106,rent
المنطقة الشرقية,راس تنورة,الدانة,120.0,3,275.89743589743586,294.33038367360524,rent
منطقة الباحة,الباحة,النزهة,37.4648401826484,6,39.08110426631936,11.48900978588055,rent
منطقة الرياض,الخرج,الجامعة,62.5,13,107.57756947752321,114.49595364963271,rent
منطقة الرياض,الخرج,الخالدية,188.2334298034179,10,237.24260454941378,197.47652828517778,rent
منطقة الرياض,الخرج,السلام,49.681528662420384,19,186.57740764233077,288.3124459741242,rent
منطقة الرياض,الخرج,العالية,109.26442612555485,4,141.15602258658694,122.94518197381963,rent
منطقة الرياض,الخرج,العدامة,153.33333333333331,14,128.22476754838968,56.16849444992889,rent
منطقة الرياض,الخرج,الفيصلية,79.91245962944076,8,198.96907815267377,270.7239489199184,rent
منطقة الرياض,الخرج,القطار,124.96153846153845,4,124.96153846153845,55.470037401372515,rent
منطقة الرياض,الخرج,الناصفة,205.1983584131327,5,384.747743706003,419.80877609625605,rent
منطقة الرياض,الخرج,النهضة,148.5148514851485,11,141.7393421468903,90.94738133265096,rent
منطقة الرياض,الخرج,الورود,292.0181700194679,7,415.39827623584426,383.5197526580609,rent
منطقة الرياض,الخرج,اليرموك,54.18678739101274,4,120.80775940513782,165.26557068956825,rent
منطقة الرياض,الخرج,مشرف,96.0,3,70.17283950617285,44.73395419054434,rent
منطقة الرياض,الدرعية,الخالدية,327.77777777777777,14,469.0303278920282,459.18795424463593,rent
منطقة الرياض,الدرعية,العاصمة,720.9229073155366,304,676.1498225198385,417.55870237470555,rent
منطقة الرياض,الدرعية,الفيصلية,787.4015748031496,29,669.4814299595092,489.4685990647948,rent
منطقة الرياض,الدرعية,ظهرة العودة شرق,500.0,44,427.9007169374912,315.37649465637713,rent
منطقة الرياض,الدرعية,ظهرة العودة غرب,67.56508422664625,4,101.80248513326615,81.34872030059579,rent
منطقة الرياض,الدلم,الناصرية,76.63218390804597,3,107.2503676089883,53.406969219679105,rent
منطقة الرياض,الدلم,النهضة,41.00406504065041,7,191.311778326487,273.42878003057814,rent
منطقة الرياض,الدوادمي,الخالدية,103.1986531986532,4,221.01599326599327,307.6343469258155,rent
منطقة الرياض,الرياض,احد,246.28812199036918,12,206.46171336097385,102.63106529529131,rent
منطقة الرياض,الرياض,اشبيلية,100.0,204,184.13693559738257,171.10373069623998,rent
منطقة الرياض,الرياض,الازدهار,270.5882352941176,225,364.9261005477621,293.8616144077037,rent
منطقة الرياض,الرياض,الاندلس,316.6666666666667,88,324.2305767530079,241.05969828178655,rent
منطقة الرياض,الرياض,البديعة,90.46052631578948,4,319.08964233905607,509.30380040803675,rent
منطقة الرياض,الرياض,البرية,190.47619047619048,9,168.15274782591234,74.95738393953441,rent
منطقة الرياض,الرياض,البيان,218.75,217,239.26112525238386,177.72745191620487,rent
منطقة الرياض,الرياض,التعاون,177.77777777777777,186,321.29761376447743,353.1579873965022,rent
منطقة الرياض,الرياض,الجرادية,300.2401185770751,25,335.80772847872265,254.16002951190498,rent
منطقة الرياض,الرياض,الجزيرة,123.96694214876032,23,148.4686760575179,139.8404254418028,rent
منطقة الرياض,الرياض,الجنادرية,179.77900552486187,98,206.59413680618601,175.74654188398742,rent
منطقة الرياض,الرياض,الحزم,150.0,123,194.29414056924432,156.9862096643386,rent
منطقة الرياض,الرياض,الحمراء,353.1372549019608,182,383.1377154248165,252.15531748087932,rent
منطقة الرياض,الرياض,الخالدية,157.02479338842974,15,229.07258632025895,183.87512085231037,rent
منطقة الرياض,الرياض,الخزامى,406.69856459330146,43,472.10612003596833,407.38925440148967,rent
منطقة الرياض,الرياض,الخليج,226.66666666666666,294,276.8864313363024,239.22768154891216,rent
منطقة الرياض,الرياض,الخير,106.42990405117271,70,135.18959833265248,120.74263428721885,rent
منطقة الرياض,الرياض,الدار البيضاء,155.96330275229357,87,262.4606515854452,335.1922482494505,rent
منطقة الرياض,الرياض,الدريهمية,191.1764705882353,38,228.01949290998036,156.90610860330588,rent
منطقة الرياض,الرياض,الدفاع,215.27777777777777,16,219.5125801716113,73.01448557400556,rent
منطقة الرياض,الرياض,الديرة,191.57088122605364,3,249.70511493153788,185.33961216427207,rent
منطقة الرياض,الرياض,الرائد,746.2686567164179,33,586.3752231555346,458.9211967308558,rent
منطقة الرياض,الرياض,الربوة,343.05555555555554,54,348.3992959248824,250.33951209943837,rent
منطقة الرياض,الرياض,الربيع,266.0658307210031,180,440.65895491022286,404.29498593655376,rent
منطقة الرياض,الرياض,الرحمانية,950.0,61,933.3509086836914,603.1843467378949,rent
منطقة الرياض,الرياض,الرسالة,25.0,3,32.942708333333336,13.757174383034052,rent
منطقة الرياض,الرياض,الرفيعة,466.6666666666667,21,445.3782815770646,277.58636160420343,rent
منطقة الرياض,الرياض,الرمال,229.88505747126436,886,271.89458820678556,248.48885459074484,rent
منطقة الرياض,الرياض,الروابي,250.0187265917603,52,328.6177959553088,272.63199534293216,rent
منطقة الرياض,الرياض,الروضة,466.6666666666667,69,481.90980781821565,347.38254655406104,rent
منطقة الرياض,الرياض,الريان,166.66666666666666,96,284.5780779735912,281.8266409093806,rent
منطقة الرياض,الرياض,الزاهر,63.86861313868613,7,86.63164617022802,68.94015720121372,rent
منطقة الرياض,الرياض,الزهراء,136.65594855305466,39,237.74290051567272,219.9394761280635,rent
منطقة الرياض,الرياض,الزهرة,240.0,22,214.19108954864103,106.83544921021868,rent
منطقة الرياض,الرياض,السحاب,140.0,39,127.70877796124394,80.30212259558834,rent
منطقة الرياض,الرياض,السعادة,230.625,144,247.11278117596385,185.68517458683547,rent
منطقة الرياض,الرياض,السلام,81.08108108108108,59,204.77545119316187,267.0046075673141,rent
منطقة الرياض,الرياض,السلي,178.57142857142858,58,175.65970077186083,122.62365318783414,rent
منطقة الرياض,الرياض,السليمانية,533.3333333333334,216,628.2518771409365,409.4021604656861,rent
منطقة الرياض,الرياض,السويدي,294.11764705882354,35,328.91399019572395,190.4547927637128,rent
منطقة الرياض,الرياض,السويدي الغربي,230.4147465437788,55,340.7097248653084,338.8665235484165,rent
منطقة الرياض,الرياض,الشرفية,313.0980861244019,8,363.5643886040558,228.04982539295816,rent
منطقة الرياض,الرياض,الشفا,138.12154696132598,53,183.34143101437047,177.74439947869652,rent
منطقة الرياض,الرياض,الشميسي,659.6516690856313,4,655.7874494726993,534.1556076771284,rent
منطقة الرياض,الرياض,الشهداء,320.0,183,362.94365104586916,313.67979594669464,rent
منطقة الرياض,الرياض,الصالحية,291.40308582449376,4,338.6632812211746,262.32217034744633,rent
منطقة الرياض,الرياض,الصحافة,569.1326217642006,388,753.7418571100001,616.5572298355904,rent
منطقة الرياض,الرياض,الصفا,520.446096654275,31,484.0249235070449,360.25509784725256,rent
منطقة الرياض,الرياض,الصناعية,100.0,3,283.76352015732544,387.69078422026996,rent
منطقة الرياض,الرياض,الضباط,366.6666666666667,79,367.15821053274806,218.66282958093348,rent
منطقة الرياض,الرياض,العارض,466.4939550949914,2212,408.88921903471135,261.4702755535089,rent
منطقة الرياض,الرياض,العريجاء,56.41025641025641,9,117.32343582343583,158.31634079761398,rent
منطقة الرياض,الرياض,العريجاء الغربي,169.7530864197531,57,231.91960993586795,217.69478082272352,rent
منطقة الرياض,الرياض,العريجاء الوسطى,80.0,6,163.66666666666666,165.70656796478124,rent
منطقة الرياض,الرياض,العزيزية,68.26943005181347,20,134.03926699227696,129.7437486052631,rent
منطقة الرياض,الرياض,العقيق,306.6666666666667,1046,377.64427396399793,328.1516494183429,rent
منطقة الرياض,الرياض,العلا,14.0,3,17.092518813634353,5.404775866527355,rent
منطقة الرياض,الرياض,العليا,500.0,161,795.1858204667013,679.6906336096637,rent
منطقة الرياض,الرياض,العمل,461.53846153846155,9,852.1841118289942,963.8649968865099,rent
منطقة الرياض,الرياض,العوالي,227.27272727272728,104,224.60777223028248,178.20642542812172,rent
منطقة الرياض,الرياض,العود,100.0,7,165.2445903656688,153.48298044150167,rent
منطقة الرياض,الرياض,الغدير,393.3333333333333,116,485.1322043538306,373.91059806293435,rent
منطقة الرياض,الرياض,الغنامية,62.87726358148893,9,79.96135872370155,55.30303787015597,rent
منطقة الرياض,الرياض,الفاخرية,266.6666666666667,5,184.07354916810604,159.0167093886247,rent
منطقة الرياض,الرياض,الفاروق,400.0,17,351.4912778661292,139.19930422315895,rent
منطقة الرياض,الرياض,الفلاح,304.8611111111111,112,412.7037338890933,380.06266531740545,rent
منطقة الرياض,الرياض,الفيحاء,250.0,88,258.3004812247475,185.43862211469568,rent
منطقة الرياض,الرياض,الفيصلية,226.46103896103898,14,313.19002543721496,314.3324583414765,rent
منطقة الرياض,الرياض,القادسية,208.70392875963907,446,248.37790737280395,230.07068495884857,rent
منطقة الرياض,الرياض,القدس,185.0,130,376.92062467524386,397.6964308743685,rent
منطقة الرياض,الرياض,القيروان,233.33333333333334,599,378.2109218795046,334.51800607341374,rent
منطقة الرياض,الرياض,المؤتمرات,108.71212121212122,78,323.25755752232544,435.2356178424929,rent
منطقة الرياض,الرياض,المحمدية,1185.1851851851852,113,1096.0340280800697,760.7717399693794,rent
منطقة الرياض,الرياض,المربع,50.016611944965604,56,320.6774770137968,457.02927471067727,rent
منطقة الرياض,الرياض,المرجان,119.38672438672438,54,191.26827550312984,165.36424498330345,rent
منطقة الرياض,الرياض,المرسلات,500.0,74,528.3362718422908,378.70942259399817,rent
منطقة الرياض,الرياض,المرقب,408.25688073394497,16,609.8531357288933,551.9783442406656,rent
منطقة الرياض,الرياض,المروة,232.21343873517787,57,213.92996935991656,114.19427888015066,rent
منطقة الرياض,الرياض,المروج,412.69300635785646,170,615.1047856671612,545.9768147567071,rent
منطقة الرياض,الرياض,المشاعل,224.29906542056074,59,265.85032523135914,350.88003265501453,rent
منطقة الرياض,الرياض,المشرق,30.560165975103736,4,33.65713847894493,17.25149256402807,rent
منطقة الرياض,الرياض,المصانع,183.33333333333334,59,251.31522972839917,269.5582935518453,rent
منطقة الرياض,الرياض,المصفاة,250.0,80,331.74003750102213,350.0065858387539,rent
منطقة الرياض,الرياض,المصيف,388.8888888888889,194,470.5524951328161,347.4122917785027,rent
منطقة الرياض,الرياض,المعذر,191.1764705882353,43,234.65179900264945,276.613230622853,rent
منطقة الرياض,الرياض,المعذر الشمالي,500.0,25,559.4515368640018,546.1527371060903,rent
منطقة الرياض,الرياض,المعيزلة,156.72897621321692,58,180.62634670807014,185.71132051996446,rent
منطقة الرياض,الرياض,المغرزات,342.85714285714283,158,392.6531000307676,230.36644838980465,rent
منطقة الرياض,الرياض,الملز,103.51566031643526,58,231.95331046305722,348.37545197589145,rent
منطقة الرياض,الرياض,الملقا,583.9416058394161,1257,580.0560296458312,363.209327999624,rent
منطقة الرياض,الرياض,الملك عبدالعزيز,187.5,58,340.7168924972473,325.27384002774915,rent
منطقة الرياض,الرياض,الملك عبدالله,487.8048780487805,47,520.4814687207497,308.7355164153216,rent
منطقة الرياض,الرياض,الملك فهد,618.0555555555555,34,601.5407658638442,439.2079870777289,rent
منطقة الرياض,الرياض,الملك فيصل,144.44444444444446,244,236.30033563779747,244.33425712399415,rent
منطقة الرياض,الرياض,المناخ,99.73753280839895,9,174.99378829702633,247.572989065176,rent
منطقة الرياض,الرياض,المنار,128.0,47,197.79688431689817,181.93930912758302,rent
منطقة الرياض,الرياض,المنصورة,71.23188405797102,20,201.15519250541294,205.9572886412648,rent
منطقة الرياض,الرياض,المنصورية,48.779761904761905,6,79.83996803849745,70.01996858296276,rent
منطقة الرياض,الرياض,المهدية,162.5,424,238.75626786803434,234.37099096826432,rent
منطقة الرياض,الرياض,المونسية,381.18961352657004,1288,358.8908482409221,267.6589740766148,rent
منطقة الرياض,الرياض,الناصرية,277.77777777777777,3,444.29062258377166,342.2995698494594,rent
منطقة الرياض,الرياض,النخيل,522.3084886128364,84,574.2689844505321,428.5789214666965,rent
