city,neighborhood,median_ppsqm,count,mean_ppsqm,ltype
الخبر,الخزامى,4090.909090909091,70,4147.786382942266,sale
الخبر,الخور,5140.186915887851,21,5175.758594437549,sale
الخبر,الدرة,1106.2573482326834,18,1607.063805668385,sale
الخبر,الراكة الجنوبية,3945.7350049164206,40,4226.297244916795,sale
الخبر,الرجاء,1100.531806615776,19,1222.850143065583,sale
الخبر,الروابي,4675.608571274356,22,4811.288769317391,sale
الخبر,الشراع,3703.703703703704,237,3679.0319003623154,sale
الخبر,الشفاء,2197.802197802198,47,2911.669786398346,sale
الخبر,الصواري,4021.434294871795,230,3771.496173770562,sale
الخبر,العقربية,4601.226993865031,13,4260.997601281744,sale
الخبر,العقيق,1401.7680412371135,129,2292.96846414497,sale
الخبر,العليا,6000.0,25,6125.399905766563,sale
الخبر,الكوثر,1133.5300978179082,70,1698.0361217515251,sale
الخبر,الكورنيش,4301.308243727599,13,6355.371825208692,sale
الخبر,اللؤلؤ,1412.6635294117648,247,2145.667905575818,sale
الخبر,المرجان,909.0262376237624,26,1324.9338949185121,sale
الخبر,المها,1300.0,13,1823.1750392464678,sale
الخبر,اليرموك,7219.2513368983955,6,6496.207755829604,sale
الخبر,غرب العزيزية,3995.433789954338,7,3168.7210488890646,sale
الخبر,قرطبة,4914.529914529914,17,5365.2982390641,sale
الخبر,مدينة العمال,8633.031609195403,14,9339.990980178996,sale
الخبراء والسحابين,القدس,1509.531393873031,6,1665.4412043778977,sale
الخرج,البساتين,1421.8009478672986,7,1831.1805461521103,sale
الخرج,الجامعة,2449.88864142539,11,2362.937701553001,sale
الخرج,الخالدية,1950.4345403899722,9,2282.134465589301,sale
الخرج,الريحان,420.0,5,639.9931972789116,sale
الخرج,الزاهر,1480.0,11,1239.72071599944,sale
الخرج,السلام,2708.3333333333335,11,4008.883625248432,sale
الخرج,العالية,810.9848521119268,8,799.619268344589,sale
الخرج,العدامة,400.0,21,647.2639880942702,sale
الخرج,العفجه,500.0,5,545.6988005330965,sale
الخرج,العيون,545.4326923076924,18,620.5052561743937,sale
الخرج,الفيصلية,1408.7628865979382,18,1515.694052871919,sale
الخرج,الناصفة,2232.1428571428573,9,2153.703610817402,sale
الخرج,النخيل,1566.6666666666665,6,1872.2222222222224,sale
الخرج,النهضة,1002.4781341107872,11,1510.7426817667395,sale
الخرج,الهدا,1523.1172069825438,20,1388.4805257678775,sale
الخرج,الورود,2756.8922305764413,13,2686.001162336709,sale
الخرج,اليرموك,1000.0,20,1016.2651674908941,sale
الخرج,طويق,1719.5767195767196,15,1541.0251505546405,sale
الخرج,غياضة,800.0,12,1191.0214515903042,sale
الخرج,غير محدد,1820.9302325581396,10,1936.1917096760997,sale
الخرج,مشرف,545.1389380530973,58,930.2023482530288,sale
الخرج منطقة الرياض,الجامعة,2300.2953941541186,7,2241.0633633450357,sale
الخرج منطقة الرياض,الورود,2750.8090614886733,5,2683.283185685957,sale
الخفجى,الروضة,500.0,5,470.87848101265826,sale
الخفجى,مخطط 87,426.0,5,567.490780141844,sale
الدرعية,ظهره العودة غرب,5000.116550116551,8,5995.463297430476,sale
الدلم,النهضة,1296.0526315789475,8,1225.9132637628554,sale
الدمام,أحد,2703.862660944206,45,2806.3678722025006,sale
الدمام,الأثير,3393.665158371041,11,3515.835928160194,sale
الدمام,الأمانة,3652.9680365296804,59,3501.6263971712438,sale
الدمام,الأمير محمد بن سعود,3000.4456606724,10,4306.003261157077,sale
الدمام,الأنوار,1400.3921938936103,17,1498.463996103678,sale
الدمام,الإسكان الجنوبي,1300.0,14,1499.3094535585165,sale
الدمام,البادية,5230.7692307692305,25,6390.6566334619265,sale
الدمام,الجامعة,5000.0,7,4854.45383722344,sale
الدمام,الجامعيين,3315.217391304348,99,3297.7307788677294,sale
الدمام,الجلوية,3084.2391304347825,22,3723.3212671506803,sale
الدمام,الجوهرة,3700.0,103,3705.2765261813483,sale
الدمام,الحزم,1199.9797297297298,11,1150.2767421538904,sale
الدمام,الحسام,4306.318681318681,42,4514.7108807220575,sale
الدمام,الحمراء,3516.304347826087,10,3717.212716187064,sale
الدمام,الخالدية الجنوبية,7323.943661971831,7,7081.388637262985,sale
الدمام,الخليج,4461.538461538462,13,4528.875513459224,sale
